고객ID,사용기기,사용OS,유입경로,회원상태,거주지,연령,성별,서비스총구매수,총구매금액,총수정요청수,총추가결제금액
6040100789,SM-G930L,Android8.0.0,검색광고,정상회원,경상도,25,남성,4,146600,1,20600
604010079,iPhone,iOS11.4.1,검색광고,정상회원,경기도,32,여성,1,43000,0,10000
6040100790,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,27,남성,1,70000,0,10000
6040100791,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,23,여성,4,235800,1,35800
6040100792,SM-G930K,Android8.0.0,유튜브,정상회원,경기도,23,남성,3,97000,0,30000
6040100793,iPhone,iOS11.0,인스타그램,정상회원,경기도,21,여성,3,78800,1,25800
6040100794,iPhone,iOS11.0,유튜브,정상회원,경상도,37,남성,9,248600,2,81600
6040100795,LGM-V300K,Android8.0.0,검색광고,정상회원,경상도,25,남성,5,350800,0,35800
6040100796,SM-N935K,Android8.0.0,네이버카페,정상회원,경상도,,남성,5,194800,1,44800
6040100797,SM-N935K,Android8.0.0,네이버블로그,정상회원,경상도,28,여성,4,76800,1,35800
6040100798,SM-N960N,Android8.1.0,네이버블로그,정상회원,경기도,25,남성,6,300000,0,60000
6040100799,LGM-G600K,Android8.0.0,유튜브,정상회원,전라도,27,남성,3,110000,0,30000
604013331,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,26,여성,3,329000,-1,20000
6040133310,SM-G965N,Android8.0.0,네이버블로그,정상회원,경상도,25,여성,1,15000,0,10000
60401333100,SM-G920S,Android7.0,검색광고,정상회원,경상도,27,남성,12,752000,0,120000
60401333101,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,40,남성,2,70600,1,15600
60401333102,SM-G930L,Android8.0.0,검색광고,정상회원,경상도,22,남성,8,219600,1,75600
60401333103,SM-G930L,Android8.0.0,유튜브,정상회원,경상도,29,여성,2,55000,0,20000
60401333104,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,22,,6,172000,0,60000
60401333105,iPhone,iOS10.3.3,유튜브,정상회원,경상도,23,남성,3,101000,0,30000
60401333106,SM-N950N,Android8.0.0,인스타그램,정상회원,경상도,29,,3,140000,0,30000
60401333107,SM-A520L,Android8.0.0,유튜브,정상회원,경상도,27,여성,2,353000,0,20000
60401333108,iPhone,iOS11.4.1,유튜브,정상회원,경기도,28,,6,185000,0,60000
60401333109,iPhone,iOS12.0,인스타그램,정상회원,경기도,34,남성,2,85000,0,20000
6040133311,SM-A520L,Android8.0.0,유튜브,정상회원,경기도,26,남성,4,94000,0,40000
60401333110,SM-N960N,Android8.1.0,유튜브,정상회원,경기도,26,여성,2,250000,0,20000
60401333111,SM-N950N,Android8.0.0,네이버카페,정상회원,경기도,28,여성,4,91600,0,25600
60401333112,LGM-V300K,Android8.0.0,네이버블로그,정상회원,경기도,24,남성,2,211000,0,20000
60401333113,SM-G950N,Android8.0.0,인스타그램,정상회원,경기도,22,여성,8,281800,3,66800
60401333114,iPhone,iOS11.4.1,유튜브,정상회원,경기도,23,남성,1,40000,0,10000
60401333115,SM-N950N,Android8.0.0,인스타그램,정상회원,경기도,27,남성,5,320000,0,50000
60401333116,LGM-G600K,Android8.0.0,네이버블로그,정상회원,경기도,26,남성,2,49000,0,20000
60401333117,SM-G950N,Android8.0.0,네이버카페,정상회원,서울시,31,남성,2,110000,0,20000
60401333118,iPhone,iOS12.0,유튜브,정상회원,서울시,28,남성,5,83600,1,44600
60401333119,SM-N950N,Android8.0.0,구글광고,정상회원,경상도,25,여성,4,64000,-1,30000
6040133312,iPhone,iOS12.0,유튜브,정상회원,경상도,36,여성,3,85000,0,30000
60401333120,SM-G965N,Android8.0.0,네이버블로그,정상회원,경상도,25,남성,2,42000,0,20000
60401333121,iPhone,iOS11.2.1,네이버블로그,정상회원,경상도,22,남성,2,95600,1,15600
60401333122,SM-N950N,Android8.0.0,네이버블로그,정상회원,경상도,28,남성,5,105600,1,45600
60401333123,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,25,여성,3,90000,0,30000
60401333124,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,25,남성,4,79000,0,40000
60401333125,SM-G950N,Android8.0.0,검색광고,정상회원,경상도,37,남성,5,670000,0,50000
60401333126,SM-N950N,Android8.0.0,네이버카페,탈퇴,경상도,26,남성,5,285600,1,45600
60401333127,iPhone,iOS12.0,유튜브,정상회원,경상도,25,남성,2,50000,0,20000
60401333128,iPhone,iOS11.2.6,유튜브,정상회원,경상도,21,남성,2,80000,0,20000
60401333129,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,30,남성,2,90600,1,15600
6040133313,SM-G965N,Android8.0.0,유튜브,정상회원,경상도,25,여성,4,183000,0,40000
60401333130,LGM-V300K,Android8.0.0,검색광고,정상회원,경상도,25,남성,3,65600,1,25600
60401333131,SM-G950N,Android8.0.0,인스타그램,정상회원,충청도,19,남성,4,155600,1,35600
60401333132,Redmi Note 5,Android8.1.0,검색광고,정상회원,충청도,27,남성,7,595000,0,70000
60401333133,iPhone,iOS11.3.1,페이스북,정상회원,충청도,28,남성,3,150000,0,30000
60401333134,iPhone,iOS11.4.1,네이버블로그,정상회원,충청도,21,남성,6,497600,1,55600
60401333135,Redmi Note 5,Android8.1.0,네이버블로그,정상회원,서울시,22,여성,6,146000,0,60000
60401333136,SM-G950N,Android8.0.0,네이버카페,정상회원,서울시,43,남성,1,18000,0,10000
60401333137,SM-G955N,Android7.0,네이버블로그,정상회원,서울시,21,여성,3,70000,0,30000
60401333138,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,35,남성,4,148600,1,35600
60401333139,iPhone,iOS11.4.1,네이버카페,정상회원,서울시,22,남성,5,120000,0,50000
6040133314,SM-G965N,Android8.0.0,네이버카페,정상회원,충청도,21,여성,5,142000,0,50000
60401333140,iPhone,iOS11.4.1,유튜브,정상회원,충청도,34,남성,1,15000,0,10000
60401333141,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,20,남성,3,78000,0,30000
60401333142,SM-N950N,Android8.0.0,유튜브,정상회원,경상도,30,여성,1,200000,0,10000
60401333143,SM-G955N,Android7.0,네이버블로그,정상회원,경상도,22,남성,2,30000,0,20000
60401333144,iPhone,iOS12.0,구글광고,정상회원,경상도,28,남성,3,100000,0,30000
60401333145,SM-N935K,Android8.0.0,유튜브,정상회원,경상도,38,남성,1,35000,0,10000
60401333146,SM-G965N,Android8.0.0,네이버블로그,정상회원,경상도,22,남성,4,129000,0,40000
60401333147,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,30,여성,3,645000,0,30000
60401333148,SM-N920S,Android7.0,인스타그램,정상회원,서울시,27,,2,270000,0,20000
60401333149,LG-F700L,Android8.0.0,유튜브,정상회원,서울시,48,남성,5,168000,0,50000
6040133315,iPhone,iOS11.2.6,네이버블로그,정상회원,경기도,20,여성,7,231600,1,65600
60401333150,iPhone,iOS11.4.1,유튜브,정상회원,경기도,31,남성,3,167000,0,30000
60401333151,SM-G955N,Android7.0,유튜브,정상회원,경상도,35,남성,6,624200,2,51200
60401333152,SM-G955N,Android7.0,유튜브,정상회원,경상도,23,남성,5,175000,0,50000
60401333153,SM-G950N,Android8.0.0,유튜브,정상회원,경상도,43,남성,3,220000,0,30000
60401333154,LG-F700L,Android8.0.0,유튜브,정상회원,경상도,32,,2,75000,0,20000
60401333155,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,25,남성,1,710000,0,10000
60401333156,SM-G965N,Android8.0.0,네이버블로그,정상회원,경상도,30,남성,1,15000,0,10000
60401333157,iPhone,iOS11.4.1,네이버블로그,정상회원,서울시,32,여성,2,240000,0,20000
60401333158,SM-G965N,Android8.0.0,네이버블로그,정상회원,서울시,47,남성,2,35600,1,15600
6040133316,iPhone,iOS12.0,구글광고,정상회원,서울시,21,남성,8,2158000,0,80000
60401333160,SM-N920S,Android7.0,네이버블로그,정상회원,서울시,24,남성,5,510000,0,50000
60401333161,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,29,여성,7,630600,1,65600
60401333162,SM-N950N,Android8.0.0,유튜브,정상회원,서울시,24,남성,3,90000,0,30000
60401333163,iPhone,iOS12.0,인스타그램,정상회원,서울시,29,남성,5,159000,0,50000
60401333164,iPhone,iOS11.4.1,유튜브,정상회원,서울시,26,남성,3,165000,0,30000
60401333165,SM-N935K,Android8.0.0,유튜브,정상회원,서울시,26,남성,3,70000,0,30000
60401333166,iPhone,iOS12.0,검색광고,정상회원,서울시,26,남성,1,21000,0,10000
60401333167,SM-G930S,Android8.0.0,유튜브,정상회원,서울시,30,남성,2,15000,-1,10000
60401333168,iPhone,iOS11.4.1,네이버카페,정상회원,경상도,26,여성,7,241000,0,70000
60401333169,SM-G965N,Android8.0.0,유튜브,정상회원,경상도,20,남성,5,224000,0,50000
6040133317,iPhone,iOS12.0,인스타그램,정상회원,경상도,26,여성,6,368000,0,60000
60401333170,SM-G950N,Android8.0.0,인스타그램,정상회원,경상도,37,남성,3,78000,0,30000
60401333171,SM-G950N,Android8.0.0,네이버카페,정상회원,경기도,19,남성,4,104600,1,35600
60401333172,iPhone,iOS12.0,검색광고,정상회원,경기도,33,남성,7,758000,0,70000
60401333173,iPhone,iOS12.0,검색광고,정상회원,경기도,45,남성,6,126200,2,51200
60401333174,SM-N920S,Android7.0,페이스북,정상회원,경기도,20,여성,4,90000,0,40000
60401333175,iPhone,iOS11.4.1,유튜브,정상회원,경기도,34,,1,30000,0,10000
60401333176,iPhone,iOS11.4.1,검색광고,정상회원,경기도,26,,8,444000,0,80000
60401333177,iPhone,iOS11.4.1,네이버카페,정상회원,경기도,30,여성,3,50000,0,30000
60401333178,SM-G955N,Android7.0,네이버카페,정상회원,경기도,28,여성,3,76000,0,30000
60401333179,SM-G965N,Android8.0.0,네이버블로그,정상회원,경기도,26,남성,6,297000,0,60000
6040133318,iPhone,iOS11.4.1,네이버블로그,정상회원,경기도,26,,3,184000,0,30000
60401333180,iPhone,iOS12.0,네이버블로그,정상회원,경기도,28,남성,1,65000,0,10000
60401333181,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,24,여성,5,340600,1,45600
60401333182,SM-G930S,Android8.0.0,유튜브,정상회원,경기도,19,남성,3,382600,1,25600
60401333183,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,24,남성,8,253000,0,80000
60401333184,iPhone,iOS11.4.1,네이버카페,정상회원,경기도,21,남성,1,15000,0,10000
60401333185,iPhone,iOS12.0,검색광고,정상회원,경기도,37,남성,3,95000,0,30000
60401333186,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,22,여성,3,285000,0,30000
60401333187,iPhone,iOS11.4.1,유튜브,정상회원,경기도,24,,3,115000,0,30000
60401333188,iPhone,iOS11.4.1,유튜브,정상회원,경기도,22,남성,5,179000,0,50000
60401333189,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,24,남성,4,128000,3,45000
6040133319,SM-N950N,Android8.0.0,인스타그램,정상회원,경기도,20,여성,2,75000,0,20000
60401333191,SM-G965N,Android8.0.0,유튜브,정상회원,경기도,38,남성,2,45000,0,20000
60401333192,SM-G965N,Android8.0.0,네이버블로그,정상회원,경기도,44,남성,4,123000,0,40000
60401333193,Redmi Note 5,Android8.1.0,네이버블로그,정상회원,전라도,25,남성,2,120000,0,20000
60401333194,SM-G950N,Android8.0.0,유튜브,정상회원,전라도,25,여성,4,157600,1,34600
60401333195,SM-G930S,Android8.0.0,인스타그램,정상회원,전라도,,남성,5,195600,1,45600
60401333197,iPhone,iOS11.4.1,네이버블로그,정상회원,전라도,22,남성,5,472000,0,50000
60401333198,iPhone,iOS11.4.1,유튜브,정상회원,전라도,,남성,2,239000,0,20000
60401333199,iPhone,iOS11.4.1,검색광고,정상회원,경상도,30,,4,105000,0,40000
604013332,SM-G950N,Android8.0.0,구글광고,탈퇴,경상도,29,여성,4,430600,1,35600
6040133320,SM-G965N,Android8.0.0,구글광고,정상회원,경상도,23,남성,5,610600,1,45600
60401333200,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,28,남성,5,71000,-1,40000
6040133322,Redmi Note 5,Android8.1.0,네이버블로그,정상회원,경상도,28,남성,3,315900,3,25900
6040133323,iPhone,iOS12.0,네이버블로그,정상회원,경상도,27,남성,5,3976000,0,50000
6040133324,iPhone,iOS11.4.1,유튜브,정상회원,경상도,35,남성,2,58000,0,20000
6040133325,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,25,남성,3,103000,0,30000
6040133326,SM-G965N,Android8.0.0,인스타그램,탈퇴,경상도,27,남성,7,256000,0,70000
6040133327,SM-G950N,Android8.0.0,유튜브,정상회원,경상도,46,,2,125000,0,20000
6040133328,iPhone,iOS11.4.1,유튜브,정상회원,경상도,20,여성,4,114600,1,35600
6040133329,iPhone,iOS11.3.1,네이버블로그,정상회원,경상도,20,남성,4,263600,1,34600
604013333,iPhone,iOS11.4.1,유튜브,정상회원,경상도,21,남성,3,490000,0,30000
6040133330,iPhone,iOS12.0,유튜브,정상회원,경상도,29,여성,3,108000,0,30000
6040133331,iPhone,iOS11.4.1,인스타그램,정상회원,경상도,37,남성,3,60000,0,30000
6040133332,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,26,,3,115000,0,30000
6040133333,LG-F800L,Android8.0.0,네이버블로그,정상회원,경상도,21,여성,6,178000,0,60000
6040133334,iPhone,iOS11.4.1,네이버카페,정상회원,경상도,30,,8,332000,0,80000
6040133335,MI MAX,Android7.0,유튜브,정상회원,경상도,23,남성,2,125000,0,20000
6040133336,MI MAX,Android7.0,인스타그램,정상회원,경상도,28,남성,1,80000,0,10000
6040133337,SM-G935K,Android8.0.0,네이버카페,정상회원,경상도,23,여성,2,439000,0,20000
6040133338,SM-N950N,Android8.0.0,구글광고,정상회원,경상도,26,남성,1,21000,0,10000
6040133339,iPhone,iOS11.4.1,네이버카페,정상회원,경상도,36,여성,5,178000,0,50000
604013334,iPhone,iOS11.4.1,네이버블로그,정상회원,경상도,25,남성,2,56600,1,15600
6040133340,iPhone,iOS11.4.1,구글광고,정상회원,경상도,22,남성,2,70000,0,20000
6040133341,iPhone,iOS12.0,유튜브,정상회원,경상도,20,남성,5,758600,1,45600
6040133343,SM-G935K,Android8.0.0,유튜브,정상회원,경상도,24,남성,4,107600,1,35600
6040133344,iPhone,iOS12.0,유튜브,정상회원,충청도,26,남성,4,185000,0,40000
6040133345,LGM-X600K,Android8.1.0,네이버블로그,정상회원,충청도,22,,2,100000,0,20000
6040133346,iPhone,iOS11.4.1,페이스북,정상회원,충청도,20,여성,3,75000,0,30000
6040133347,SM-G920S,Android7.0,페이스북,정상회원,충청도,19,남성,5,135000,-1,40000
6040133348,iPhone,iOS12.0,네이버블로그,정상회원,충청도,23,남성,6,322000,0,60000
6040133349,SM-G935K,Android8.0.0,검색광고,정상회원,충청도,30,남성,3,70000,0,30000
604013335,SM-G935K,Android8.0.0,직접검색,탈퇴,충청도,34,여성,6,622600,1,55600
6040133350,iPhone,iOS11.4.1,유튜브,정상회원,충청도,48,,2,85000,0,20000
6040133352,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,26,여성,6,132000,-2,40000
6040133353,LGM-X800L,Android7.0,유튜브,정상회원,경기도,31,,3,60000,0,30000
6040133354,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,31,남성,3,95600,1,25600
6040133355,iPhone,iOS11.4.1,유튜브,정상회원,경기도,22,,4,226000,0,40000
6040133356,SM-G930L,Android8.0.0,검색광고,정상회원,경기도,22,남성,2,40000,0,20000
6040133357,SM-N935K,Android8.0.0,유튜브,정상회원,경기도,25,,6,111600,1,55600
6040133358,iPhone,iOS11.3.1,유튜브,정상회원,경기도,24,남성,5,166200,2,41200
6040133359,LG-F800K,Android7.0,검색광고,정상회원,경기도,22,여성,4,320000,0,40000
604013336,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,24,여성,3,205000,0,30000
6040133360,SM-G935K,Android8.0.0,인스타그램,정상회원,전라도,27,남성,4,90000,0,40000
6040133361,iPhone,iOS12.0,유튜브,정상회원,전라도,32,남성,4,139000,0,40000
6040133362,iPhone,iOS12.0,페이스북,탈퇴,경상도,31,남성,5,236600,1,45600
6040133363,LGM-X600K,Android8.1.0,유튜브,정상회원,경상도,37,남성,4,420000,0,40000
6040133364,LG-F800K,Android7.0,유튜브,정상회원,경상도,28,남성,2,150000,0,20000
6040133365,iPhone,iOS11.4.1,유튜브,정상회원,서울시,21,남성,6,180000,0,60000
6040133366,SM-G930L,Android8.0.0,유튜브,정상회원,서울시,23,,3,129000,0,30000
6040133367,iPhone,iOS11.3.1,검색광고,정상회원,서울시,25,여성,5,185600,0,35600
6040133368,SM-G950N,Android8.0.0,검색광고,정상회원,서울시,33,남성,7,284000,-1,60000
6040133369,LGM-G600L,Android8.0.0,인스타그램,정상회원,서울시,24,여성,3,90000,0,30000
604013337,SM-N950N,Android8.0.0,인스타그램,정상회원,서울시,38,남성,4,65000,0,40000
6040133370,iPhone,iOS12.0,인스타그램,정상회원,서울시,21,여성,4,1004600,1,34600
6040133371,SM-G935K,Android8.0.0,검색광고,정상회원,서울시,29,여성,2,153000,0,20000
6040133372,SM-N950N,Android8.0.0,검색광고,정상회원,서울시,30,여성,4,121000,0,40000
6040133373,iPhone,iOS11.4.1,네이버카페,정상회원,경기도,27,남성,4,155000,0,40000
6040133374,SM-N950N,Android8.0.0,인스타그램,정상회원,경기도,27,남성,3,76000,0,30000
6040133375,LGM-G600L,Android8.0.0,인스타그램,정상회원,경기도,22,여성,5,142000,0,50000
6040133376,SM-G950N,Android8.0.0,유튜브,정상회원,경기도,30,남성,2,30000,0,20000
6040133377,SM-G950N,Android8.0.0,네이버블로그,정상회원,경기도,21,여성,6,243000,0,60000
6040133378,SM-G920S,Android7.0,네이버블로그,정상회원,경기도,,남성,2,290000,0,20000
6040133379,iPhone,iOS12.0,검색광고,정상회원,경기도,23,남성,2,20000,-1,10000
604013338,SM-G935K,Android8.0.0,유튜브,정상회원,경기도,31,여성,2,79000,0,20000
6040133380,iPhone,iOS12.0,검색광고,정상회원,경기도,24,남성,3,75000,0,30000
6040133381,SM-G960N,Android8.0.0,인스타그램,정상회원,경기도,25,여성,2,44000,0,20000
6040133382,LGM-G600L,Android8.0.0,인스타그램,정상회원,경기도,38,남성,3,95000,0,30000
6040133383,SM-N950N,Android8.0.0,유튜브,정상회원,경기도,38,남성,3,149600,1,25600
6040133384,SM-N950N,Android8.0.0,네이버블로그,정상회원,경기도,24,남성,5,264600,1,44600
